,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
672,0.006,0.003,-0.001,0.007,0.005,0.001,0.008,0.004,0.009,0.005,0.001,-0.003,0,0.004,0.001,-0.004,-0.003,-0.005,-0.004,-0.003,0.002,0,-0.005,0.001,0.002,0,-0.001,-0.003,-0.001,-0.003,-0.009,-0.004,-0.005,-0.001,0.004,0,-0.003,-0.002,-0.004,-0.002,-0.001,0.001,-0.002,-0.002,-0.001,0.004,-0.002,-0.001,-0.001,-0.003,0.004,-0.002,-0.007,0.005,0.006,0.001,-0.001
673,0,-0.002,-0.001,0.003,0.001,-0.003,0.006,0,0.006,0.002,-0.002,-0.006,-0.002,0.001,-0.003,-0.007,-0.005,-0.008,-0.008,-0.006,-0.002,-0.004,-0.009,-0.002,-0.002,-0.004,-0.005,-0.008,-0.004,-0.007,-0.004,-0.007,-0.007,-0.003,-0.002,-0.003,-0.005,-0.004,-0.008,-0.005,-0.004,-0.003,-0.006,-0.005,-0.004,-0.003,-0.006,-0.001,-0.005,-0.004,0,-0.003,-0.01,0,-0.001,-0.004,-0.005
674,-0.002,-0.002,0.002,0.003,0.002,-0.003,0.008,0,0.008,0.004,-0.003,-0.004,0.001,0.004,-0.001,-0.007,-0.004,-0.006,-0.004,-0.005,-0.001,0.001,-0.008,-0.001,-0.002,-0.004,-0.003,-0.007,-0.001,-0.006,0.004,-0.006,-0.006,0,-0.002,-0.002,-0.003,-0.002,-0.008,-0.005,-0.002,0.001,-0.005,-0.006,-0.005,-0.002,-0.004,0.003,-0.003,0.001,0.001,0.002,-0.006,0.001,-0.003,-0.003,-0.003
675,-0.003,-0.001,0.005,0.004,0.005,-0.001,0.009,0.002,0.01,0.006,-0.001,-0.001,0.004,0.009,0.003,-0.005,-0.001,-0.001,0.001,-0.001,0.004,0.004,-0.006,0.002,0.001,-0.001,0,-0.004,0.002,-0.003,0.005,-0.003,-0.001,0.002,0.001,0.001,-0.002,0,-0.005,-0.004,0.003,0.004,-0.002,-0.004,-0.004,0.007,0.001,0.007,0,0.006,0.003,0.005,-0.001,0.002,-0.002,0,0
676,-0.003,-0.002,0.006,0.002,0.005,0.001,0.006,0.001,0.008,0.005,0.003,0,0.004,0.009,0.004,-0.003,-0.003,-0.001,0.002,0.001,0.006,0.005,-0.006,0.003,0.003,0.001,0.001,-0.003,0.002,-0.002,0.002,-0.002,0.001,0.002,0.002,0.003,-0.002,-0.001,-0.004,-0.003,0.004,0.005,-0.002,-0.003,-0.004,0.015,0.002,0.007,0.001,0.007,0.003,0.005,0.001,0.002,-0.001,0.002,0.002
677,-0.004,-0.004,0.003,-0.001,0.003,0,0.003,-0.001,0.003,0.001,0.001,-0.001,0.003,0.005,0.001,-0.005,-0.007,-0.006,-0.001,-0.001,0.005,0.003,-0.008,0.002,0.001,-0.001,0,-0.005,0.001,-0.006,-0.009,-0.004,0.001,0,0.002,0.001,-0.003,-0.002,-0.005,-0.005,0.001,0.003,-0.003,-0.004,-0.005,0.019,0,0.004,-0.004,0.002,0.002,0.001,0.001,0.003,0.001,0.002,0.002
678,-0.006,-0.005,-0.002,-0.002,-0.001,-0.004,0,-0.004,-0.001,-0.003,-0.002,-0.003,0.001,0.001,0,-0.006,-0.009,-0.008,-0.002,-0.004,0.004,0.006,-0.008,0,0,-0.002,0.001,-0.006,0.001,-0.008,-0.014,-0.005,-0.002,-0.001,0.001,0,-0.005,-0.002,-0.006,-0.004,0,0.001,-0.003,-0.005,-0.005,0.021,0,0.002,-0.008,-0.001,0.002,-0.001,0.003,0.005,0.002,0.002,0.002
679,-0.007,-0.005,-0.002,-0.004,-0.002,-0.003,-0.001,-0.005,0,-0.004,-0.003,-0.003,0.001,0.001,0.001,-0.004,-0.008,-0.007,0,-0.003,0.003,0.007,-0.004,0,0,-0.003,0,-0.007,0,-0.007,-0.015,-0.005,-0.002,-0.003,-0.001,-0.001,-0.004,-0.004,-0.005,-0.004,0,0,-0.004,-0.005,-0.004,0.022,-0.001,0,-0.01,-0.003,0.002,-0.003,0.003,0.005,0.002,0,0
680,-0.003,-0.003,0,-0.001,0.002,0.003,0.004,-0.001,0.005,0.001,0.003,0.003,0.003,0.005,0.002,0.003,-0.005,-0.005,0.004,0.002,0.004,0.006,0.002,0.001,0.002,-0.001,0,-0.004,0.001,-0.003,-0.014,-0.003,0.001,-0.001,-0.001,0,-0.001,-0.003,-0.002,-0.001,0.002,0.003,-0.002,-0.001,-0.001,0.024,0,-0.001,-0.008,-0.004,0.003,-0.004,0.002,0.005,0.003,0.001,0.001
681,0.001,0.002,-0.001,0.003,0.005,0.005,0.01,0.004,0.008,0.005,0.006,0.004,0.005,0.008,0,0.004,-0.004,-0.007,0.003,0.003,0.003,0.003,0.003,0.002,0.001,0,-0.001,-0.002,0.001,-0.001,-0.019,-0.002,0.002,0.003,0.003,0,0.002,-0.002,-0.001,-0.002,0.002,0.006,0,0,0,0.021,0,-0.003,-0.005,-0.004,0.003,-0.004,-0.002,0.007,0.005,0.002,0.001
682,0.005,0.006,-0.003,0.004,0.004,0.002,0.011,0.006,0.01,0.007,0.005,0.002,0.005,0.007,0,0.002,-0.003,-0.006,0.002,0.003,0.003,0.005,0.001,0.002,0.002,0.001,0,-0.001,0.002,-0.002,-0.022,-0.003,0.001,0.005,0.004,0.002,0.003,0.001,-0.001,-0.002,0.002,0.008,0.003,0,0.001,0.019,0,-0.002,-0.002,-0.002,0.004,-0.005,-0.001,0.009,0.007,0.003,0.002
683,0.007,0.007,0,0.005,0.003,-0.001,0.011,0.006,0.011,0.008,0.003,0,0.004,0.007,0,-0.002,0,-0.004,0.002,0.003,0.002,0.009,-0.001,0.002,0.002,0.002,0.001,-0.002,0.003,-0.001,-0.018,-0.002,0.001,0.004,0.002,0.002,0.001,0.001,-0.001,0,0.003,0.007,0.005,0,0.001,0.019,0.001,0.002,-0.001,0.002,0.005,-0.004,0.001,0.007,0.005,0.003,0.002
684,0.009,0.009,0.005,0.009,0.005,0.001,0.012,0.009,0.014,0.011,0.005,0.003,0.005,0.01,0.004,0,0.005,0.001,0.004,0.005,0.006,0.011,0.001,0.004,0.005,0.005,0.003,0,0.005,0.002,-0.009,0.002,0.003,0.007,0.003,0.006,0.002,0.002,0.001,0.005,0.006,0.008,0.006,0.002,0.003,0.017,0.004,0.005,-0.001,0.004,0.006,-0.002,0.005,0.008,0.004,0.005,0.004
685,0.009,0.007,0.007,0.01,0.006,0.003,0.013,0.012,0.015,0.012,0.006,0.004,0.009,0.012,0.007,0.001,0.006,0.003,0.004,0.004,0.009,0.006,0.003,0.006,0.007,0.007,0.005,0.002,0.006,0.003,-0.007,0.003,0.003,0.008,0.006,0.007,0.003,0.003,0.003,0.005,0.007,0.009,0.005,0.003,0.003,0.015,0.005,0.004,-0.002,0.004,0.007,-0.001,0.006,0.009,0.004,0.006,0.005
686,0.006,0.006,0.008,0.01,0.005,0.004,0.011,0.011,0.013,0.011,0.005,0.004,0.01,0.011,0.008,0.001,0.005,0.004,0.003,0.004,0.01,0.004,0.001,0.006,0.007,0.005,0.005,0,0.005,0,-0.007,0.001,0.002,0.005,0.006,0.005,0.002,0.002,0.002,0.003,0.005,0.007,0.002,0.002,0.003,0.013,0.003,0,-0.003,0.001,0.007,-0.003,0.003,0.007,0.005,0.004,0.004
687,0.004,0.004,0.008,0.007,0.002,0.002,0.008,0.007,0.009,0.008,0.003,0.003,0.009,0.008,0.005,0,0.002,0.001,0.001,0.001,0.007,0.003,-0.002,0.004,0.004,0,0.003,-0.003,0.003,-0.004,-0.005,-0.004,-0.001,0,0.003,0.002,-0.003,0,-0.001,-0.001,0.002,0.003,-0.001,-0.001,0.002,0.01,0.001,-0.004,-0.007,-0.004,0.003,-0.006,-0.001,0.004,0.002,0.001,0
688,0.005,0.005,0.007,0.006,0.001,0.002,0.004,0.004,0.005,0.004,-0.002,0.003,0.005,0.004,0.002,-0.004,-0.001,-0.002,-0.001,-0.004,0.003,0.002,-0.006,0,0.002,-0.004,0,-0.005,-0.001,-0.006,-0.003,-0.006,-0.007,-0.004,-0.003,-0.001,-0.007,-0.003,-0.004,-0.004,-0.002,0,-0.005,-0.004,-0.001,0.01,-0.002,-0.004,-0.01,-0.005,0,-0.007,-0.002,0.002,-0.001,-0.003,-0.002
689,0.005,0.004,0.004,0.004,0.001,0,0.002,0.003,0.002,0.002,-0.005,-0.001,0.002,0.001,-0.001,-0.009,-0.007,-0.007,-0.005,-0.008,-0.002,-0.005,-0.008,-0.004,-0.001,-0.006,-0.003,-0.007,-0.003,-0.007,-0.005,-0.008,-0.011,-0.006,-0.006,-0.004,-0.012,-0.006,-0.008,-0.005,-0.004,-0.002,-0.009,-0.006,-0.006,0.009,-0.005,-0.005,-0.012,-0.005,-0.002,-0.007,-0.005,0,-0.003,-0.005,-0.006
690,0.004,0.004,0.002,0.005,0.001,0,0.002,0.003,0.002,0.002,-0.005,-0.002,0,0,-0.002,-0.01,-0.01,-0.008,-0.007,-0.008,-0.002,-0.007,-0.008,-0.004,-0.002,-0.005,-0.004,-0.007,-0.004,-0.006,-0.013,-0.009,-0.01,-0.006,-0.003,-0.004,-0.012,-0.006,-0.009,-0.006,-0.004,-0.003,-0.008,-0.007,-0.007,0.011,-0.006,-0.002,-0.01,-0.003,-0.003,-0.007,-0.006,0,-0.003,-0.005,-0.006
691,0.002,0.002,0,0.004,0.001,0.001,0.003,0.002,0.005,0.003,-0.003,-0.002,-0.001,0.002,-0.001,-0.007,-0.007,-0.005,-0.005,-0.003,-0.001,-0.004,-0.005,-0.001,0,-0.003,-0.001,-0.005,-0.001,-0.004,-0.014,-0.006,-0.004,-0.002,0.003,-0.002,-0.007,-0.003,-0.006,-0.004,-0.001,-0.001,-0.003,-0.004,-0.004,0.013,-0.003,0.004,-0.005,0.001,0,-0.002,-0.002,0.003,0,-0.003,-0.003
692,-0.003,-0.002,-0.001,0.002,-0.002,-0.003,0.001,-0.002,0.004,0.002,-0.002,-0.004,-0.003,0.002,-0.002,-0.006,-0.004,-0.005,-0.005,-0.003,-0.001,-0.003,-0.007,0,0,-0.002,-0.001,-0.006,-0.001,-0.005,-0.016,-0.005,-0.002,0,0.005,-0.002,-0.005,-0.004,-0.005,-0.004,-0.001,0.001,0,-0.003,-0.005,0.011,-0.003,0.005,-0.005,0.002,0.002,-0.001,0,0.003,0.001,-0.003,-0.002
693,-0.006,-0.004,-0.003,0.001,-0.003,-0.005,0.002,-0.003,0.003,0.002,-0.003,-0.007,-0.002,0.002,-0.002,-0.008,-0.005,-0.007,-0.006,-0.005,0,-0.001,-0.01,0,-0.001,-0.002,-0.001,-0.008,0,-0.008,-0.014,-0.006,-0.005,0.001,0.008,-0.002,-0.007,-0.005,-0.007,-0.006,0,0.002,0,-0.005,-0.007,0.006,-0.002,0.002,-0.004,0,0.002,-0.004,0,0.004,0.003,-0.002,-0.002
694,-0.006,-0.003,-0.002,0.001,-0.002,-0.005,0.002,-0.002,0.001,0,-0.004,-0.007,-0.001,0.001,-0.002,-0.011,-0.009,-0.011,-0.008,-0.008,0.001,-0.001,-0.011,-0.001,-0.001,-0.003,-0.002,-0.008,-0.001,-0.009,-0.015,-0.008,-0.008,-0.001,0.006,-0.002,-0.009,-0.005,-0.009,-0.008,-0.001,0,-0.005,-0.007,-0.009,0.004,-0.004,-0.003,-0.004,-0.004,0,-0.009,-0.005,0.002,0.003,-0.004,-0.003
695,-0.003,0,0.003,0.002,0.001,0.001,0.005,0.002,0.004,0.001,-0.001,-0.003,0.003,0.002,0.002,-0.006,-0.006,-0.006,-0.003,-0.003,0.003,0.004,-0.006,0.001,0.002,-0.002,-0.001,-0.005,0.001,-0.004,-0.007,-0.004,-0.003,0.001,0.006,0,-0.004,0.001,-0.003,-0.004,0,0.002,-0.005,-0.004,-0.005,0.01,-0.002,-0.002,0,-0.003,0.001,-0.008,-0.004,0.004,0.004,-0.001,-0.002
696,0.002,0.004,0.009,0.005,0.005,0.006,0.007,0.008,0.007,0.005,0.004,0.003,0.007,0.006,0.004,0.003,0,0.001,0.005,0.004,0.006,0.012,0.003,0.003,0.005,0.002,0.002,0.001,0.005,0.002,0.003,0.002,0.005,0.004,0.003,0.004,0.004,0.007,0.004,0.003,0.004,0.008,0,0.003,0.002,0.016,0.004,0.002,0.002,-0.001,0.006,-0.004,0.001,0.008,0.007,0.003,0.003
697,0.004,0.003,0.009,0.006,0.007,0.006,0.008,0.01,0.009,0.007,0.005,0.004,0.009,0.01,0.005,0.006,0.002,0.003,0.009,0.007,0.008,0.014,0.004,0.005,0.006,0.004,0.003,0.004,0.007,0.003,0.008,0.004,0.007,0.007,0.002,0.005,0.008,0.008,0.006,0.004,0.007,0.012,0.005,0.007,0.005,0.018,0.006,0.004,0.001,0.001,0.011,0,0.005,0.009,0.009,0.006,0.006
698,0.006,0.004,0.003,0.006,0.007,0.005,0.009,0.011,0.01,0.008,0.005,0.002,0.009,0.011,0.005,0.006,-0.001,-0.001,0.008,0.006,0.008,0.009,0.002,0.007,0.005,0.005,0.004,0.004,0.007,0.002,0.006,0.003,0.005,0.009,0,0.006,0.006,0.007,0.005,0.004,0.008,0.012,0.008,0.006,0.005,0.018,0.006,0.006,-0.001,0.002,0.012,0.003,0.006,0.009,0.008,0.007,0.006
699,0.005,0.005,-0.001,0.006,0.004,0.002,0.008,0.007,0.008,0.006,0.003,-0.002,0.005,0.008,0.002,0.003,-0.007,-0.006,0.002,0.002,0.005,0.006,-0.002,0.003,0.002,0.003,0.002,0.001,0.004,0,-0.002,0,0,0.003,-0.002,0.004,0.003,0.002,0.001,0.001,0.006,0.008,0.006,0.002,0.001,0.016,0.003,0.003,-0.005,0.001,0.008,0,0.003,0.006,0.005,0.004,0.002
700,0.006,0.004,-0.001,0.004,0.005,0.002,0.005,0.003,0.006,0.003,0.001,-0.001,0.003,0.005,0.001,0.002,-0.008,-0.008,0,0.001,0.005,0.006,-0.004,0.001,0,0.001,0.001,0.001,0.003,-0.001,-0.009,0,-0.002,-0.002,-0.001,0.002,0.003,0,-0.001,0.001,0.004,0.003,0.002,0.001,-0.001,0.014,0.002,0.001,-0.005,0.001,0.004,-0.003,0.003,0.008,0.005,0.004,0.002
701,0.001,0.001,0.001,-0.001,0.005,0.003,0.002,0,0.004,-0.001,0.001,0,0.002,0.001,0.001,-0.001,-0.006,-0.007,-0.001,-0.001,0.005,0.006,-0.004,0.001,0,-0.002,0,0.002,0.002,-0.001,-0.01,-0.001,0,-0.004,0.004,0.002,0.003,0,-0.002,0,0.003,0.003,-0.001,0,-0.001,0.011,0.002,0.002,-0.001,0.003,0.003,-0.003,0.002,0.008,0.006,0.003,0.002
702,-0.003,-0.003,0.005,-0.002,0.006,0.003,0.001,0.001,0,-0.001,-0.001,0,0.006,0.002,0.005,-0.001,-0.004,-0.005,0.001,-0.002,0.008,0.008,-0.004,0.006,0.002,-0.001,0.003,0.001,0.005,-0.002,-0.003,-0.001,0.001,-0.001,0.012,0.005,0.001,0.004,-0.002,0.001,0.005,0.004,-0.001,-0.001,0,0.012,0.006,0.009,0.008,0.009,0.004,0.004,0.005,0.01,0.007,0.005,0.005
703,-0.004,-0.003,0.004,-0.002,0.005,0.002,0,0.001,0,0.001,-0.002,-0.002,0.008,0.002,0.006,-0.003,-0.007,-0.005,-0.001,-0.003,0.008,0.009,-0.005,0.007,0.003,-0.001,0.004,-0.002,0.006,-0.004,-0.002,-0.003,0,0,0.013,0.006,-0.002,0.004,-0.004,-0.002,0.007,0.003,0,-0.002,0,0.012,0.007,0.01,0.009,0.008,0.004,0.007,0.005,0.009,0.006,0.006,0.006
704,-0.002,-0.002,0.002,0,0.004,0.003,0.003,0.001,0,0.003,0.001,-0.001,0.006,0.003,0.004,-0.001,-0.008,-0.006,0.001,0,0.007,0.011,-0.005,0.006,0.003,0.002,0.003,-0.004,0.005,-0.003,-0.007,-0.003,0.002,0,0.011,0.004,-0.001,0.003,-0.003,-0.002,0.006,0.003,0.001,0,0,0.016,0.005,0.009,0.004,0.006,0.004,0.006,0.005,0.008,0.006,0.005,0.006
705,0.002,0,0.002,0.003,0.006,0.006,0.006,0.002,0.005,0.005,0.008,0.004,0.003,0.004,0.003,0.004,-0.003,-0.004,0.005,0.006,0.006,0.011,0,0.004,0.003,0.003,0.002,-0.001,0.004,0.001,-0.012,-0.002,0.005,0.002,0.005,0.002,0.006,0.002,0.001,0.001,0.004,0.006,0.005,0.004,0.002,0.02,0.004,0.009,-0.001,0.005,0.004,0.004,0.006,0.009,0.007,0.003,0.004
706,0.006,0.004,0.006,0.009,0.009,0.008,0.01,0.007,0.009,0.006,0.01,0.006,0.004,0.007,0.006,0.007,0.003,0.001,0.008,0.008,0.008,0.01,0.003,0.006,0.005,0.005,0.003,0.001,0.006,0.003,-0.007,0.002,0.008,0.006,0.002,0.003,0.011,0.004,0.005,0.005,0.006,0.009,0.007,0.005,0.005,0.021,0.004,0.012,-0.002,0.008,0.006,0.006,0.007,0.012,0.01,0.003,0.005
707,0.008,0.008,0.006,0.011,0.008,0.005,0.011,0.008,0.01,0.007,0.005,0.003,0.004,0.009,0.008,0.002,0.002,0.001,0.004,0.002,0.009,0.006,0,0.005,0.006,0.005,0.003,0,0.006,0.001,-0.006,0.001,0.003,0.006,0.003,0.005,0.006,0.005,0.002,0.002,0.007,0.011,0.005,0.004,0.003,0.022,0.004,0.01,-0.004,0.007,0.005,0.004,0.008,0.012,0.01,0.005,0.005
708,0.009,0.009,0.004,0.012,0.004,0.004,0.011,0.008,0.009,0.008,0.002,0.001,0.005,0.01,0.007,-0.002,0,0.001,0.002,0,0.008,0.002,-0.002,0.005,0.006,0.004,0.004,0.001,0.006,0.001,-0.004,0.003,0.002,0.006,0.004,0.006,0.002,0.004,0.002,0.003,0.007,0.009,0.002,0.004,0.004,0.022,0.004,0.008,-0.001,0.005,0.007,0.001,0.006,0.011,0.01,0.008,0.006
709,0.009,0.008,0.006,0.009,0.006,0.006,0.01,0.006,0.01,0.01,0.004,0.005,0.006,0.011,0.006,0.002,0.004,0.004,0.005,0.004,0.008,0.003,0.002,0.005,0.006,0.006,0.006,0.005,0.007,0.004,-0.006,0.006,0.004,0.008,0.003,0.008,0.005,0.004,0.004,0.007,0.008,0.009,0.004,0.006,0.007,0.022,0.006,0.011,0.004,0.008,0.01,0.005,0.007,0.01,0.008,0.009,0.007
710,0.008,0.008,0.013,0.008,0.013,0.011,0.012,0.007,0.015,0.014,0.01,0.012,0.01,0.016,0.008,0.011,0.01,0.01,0.011,0.013,0.01,0.005,0.01,0.01,0.01,0.01,0.011,0.009,0.01,0.01,0.001,0.011,0.012,0.014,0.003,0.011,0.013,0.005,0.011,0.013,0.01,0.014,0.011,0.011,0.011,0.024,0.009,0.019,0.009,0.015,0.014,0.013,0.011,0.011,0.008,0.01,0.01
711,0.005,0.005,0.015,0.006,0.014,0.01,0.01,0.007,0.015,0.013,0.012,0.012,0.013,0.017,0.009,0.011,0.01,0.009,0.008,0.012,0.012,0.006,0.008,0.011,0.011,0.011,0.012,0.008,0.011,0.009,0.002,0.009,0.012,0.014,0.005,0.011,0.012,0.005,0.009,0.011,0.012,0.016,0.014,0.01,0.009,0.023,0.009,0.018,0.008,0.018,0.012,0.013,0.011,0.01,0.006,0.008,0.009
712,0.004,0.001,0.007,0.002,0.007,0.003,0.006,0.004,0.009,0.009,0.003,0.002,0.009,0.013,0.007,0.001,0.001,0.001,-0.001,0.001,0.008,0.003,-0.003,0.007,0.008,0.005,0.008,0,0.006,0.001,-0.007,0.002,0.004,0.008,0.006,0.007,0.003,0,0.004,0.005,0.008,0.011,0.007,0.003,0.001,0.016,0.005,0.009,0,0.008,0.007,0.005,0.003,0.008,0.003,0.005,0.006
713,0.005,0.002,0.003,0.001,0.001,0,0.004,0.004,0.006,0.007,-0.002,-0.003,0.005,0.009,0.004,-0.006,-0.004,-0.006,-0.005,-0.005,0.005,0.003,-0.011,0.005,0.005,-0.001,0.004,-0.004,0.004,-0.004,-0.016,-0.003,-0.004,0.004,0.011,0.004,-0.004,-0.003,-0.001,-0.001,0.007,0.006,0,-0.001,-0.003,0.007,0.003,0.002,-0.002,0,0.005,-0.001,-0.004,0.008,0.005,0.003,0.004
714,0.005,0.005,0,0.001,-0.002,-0.004,0.005,0.004,0.006,0.005,-0.004,-0.003,0.003,0.006,0.004,-0.007,-0.006,-0.008,-0.005,-0.005,0.003,0.008,-0.01,0.004,0.004,-0.003,0.003,-0.004,0.002,-0.004,-0.015,-0.007,-0.005,0,0.011,0.002,-0.008,-0.005,-0.004,-0.005,0.004,0.003,-0.004,-0.004,-0.005,0.001,0,-0.001,-0.005,-0.006,0.003,-0.005,-0.007,0.007,0.003,0.001,0.002
715,0.002,0.005,0,0.001,-0.002,-0.005,0.004,0.004,0.006,0.005,-0.001,0,0.004,0.007,0.003,-0.005,-0.005,-0.006,-0.004,-0.004,0.003,0.01,-0.005,0.003,0.002,-0.002,0,-0.002,0.002,-0.003,-0.01,-0.005,-0.003,-0.001,0.008,0.001,-0.006,-0.005,-0.005,-0.005,0.002,0.002,-0.002,-0.003,-0.003,0,-0.001,0.002,-0.006,-0.003,0.002,-0.003,-0.007,0.004,-0.001,-0.002,-0.001
716,0,0.001,-0.004,0.001,-0.001,-0.005,0.004,0.004,0.008,0.005,0,0.002,0.005,0.008,0.003,-0.003,-0.005,-0.003,-0.002,-0.003,0.004,0.005,-0.002,0.003,0.002,0.001,-0.001,-0.002,0.002,-0.002,-0.01,-0.002,0.001,0,0.005,0.001,-0.002,-0.003,-0.003,-0.003,0.001,0.003,0.002,-0.001,-0.002,0.005,-0.001,0.006,-0.004,0.001,0.001,0.001,-0.005,0.004,-0.002,-0.001,-0.001
717,0,-0.001,-0.005,0.003,0.002,-0.002,0.006,0.004,0.012,0.008,0.003,0.003,0.006,0.01,0.003,0,-0.005,-0.003,0,0,0.005,-0.002,-0.001,0.003,0.003,0.001,0,-0.003,0.002,-0.003,-0.013,-0.002,0.002,0.004,0.006,0.002,0.001,-0.001,-0.002,0,0.001,0.007,0.006,0.001,-0.003,0.009,0,0.006,0,0.003,0.003,0.003,-0.001,0.006,0.001,0,0.001
718,0.001,0.002,-0.002,0.005,0.006,0.002,0.01,0.004,0.012,0.01,0.006,0.004,0.007,0.011,0.004,0.002,-0.006,-0.005,0.004,0.003,0.006,0,0,0.003,0.004,0.001,0.002,-0.003,0.003,-0.003,-0.014,-0.002,0.005,0.006,0.009,0.002,0.002,0,-0.003,0,0.002,0.008,0.005,0.001,-0.004,0.014,0.001,0.004,0,0.004,0.005,0.003,0.002,0.008,0.005,0.002,0.001
719,-0.001,0,-0.001,0.002,0.004,-0.001,0.008,0.002,0.007,0.006,0.004,0.001,0.003,0.006,-0.001,-0.002,-0.008,-0.011,0,-0.002,0.001,0.002,-0.004,-0.002,-0.002,-0.003,-0.002,-0.006,-0.002,-0.005,-0.015,-0.007,0.001,0,0.005,-0.003,-0.003,-0.006,-0.009,-0.005,-0.003,0.002,-0.001,-0.005,-0.008,0.009,-0.004,-0.002,-0.005,0,0.001,-0.002,-0.003,0.003,0.001,-0.003,-0.004
720,-0.002,-0.002,0.001,-0.001,0.001,-0.003,0.006,-0.001,0.004,0.003,0.001,-0.003,-0.001,0.001,-0.005,-0.006,-0.008,-0.012,-0.004,-0.007,-0.003,0.002,-0.009,-0.006,-0.006,-0.006,-0.006,-0.008,-0.006,-0.007,-0.015,-0.01,-0.003,-0.006,-0.001,-0.007,-0.006,-0.009,-0.013,-0.008,-0.008,-0.004,-0.006,-0.01,-0.011,0.004,-0.009,-0.001,-0.009,-0.004,-0.003,-0.006,-0.006,-0.003,-0.006,-0.006,-0.008
721,0.001,0,0.004,0.003,0,-0.001,0.007,0.004,0.006,0.003,0.003,-0.002,0.001,0.002,-0.001,-0.002,-0.005,-0.006,-0.001,-0.002,0,0.004,-0.006,-0.002,-0.002,-0.004,-0.003,-0.006,-0.003,-0.005,-0.004,-0.008,-0.002,-0.003,0,-0.003,-0.003,-0.004,-0.01,-0.006,-0.004,-0.001,-0.004,-0.008,-0.007,0.007,-0.005,0.004,-0.006,0,-0.002,-0.002,-0.003,-0.003,-0.006,-0.003,-0.002
722,0.005,0.006,0.007,0.008,0.003,0.004,0.011,0.009,0.012,0.006,0.003,0.004,0.008,0.008,0.005,0.002,0.003,0.002,0.005,0.003,0.006,0.007,0.002,0.006,0.004,0.003,0.005,-0.001,0.005,0.001,0.01,0,0.004,0.005,0.007,0.004,0.002,0.004,-0.001,0.001,0.004,0.005,0.002,0,0,0.013,0.001,0.01,0.003,0.008,0.004,0.006,0.004,0.004,0.001,0.005,0.004
723,0.007,0.009,0.003,0.01,0.006,0.007,0.011,0.014,0.015,0.006,0.003,0.008,0.011,0.01,0.01,0.005,0.006,0.007,0.011,0.006,0.01,0.01,0.006,0.012,0.008,0.005,0.01,0.003,0.009,0.006,0.015,0.006,0.009,0.009,0.015,0.011,0.005,0.008,0.006,0.006,0.011,0.01,0.005,0.006,0.007,0.015,0.008,0.013,0.011,0.015,0.011,0.011,0.008,0.01,0.008,0.009,0.009
724,0.005,0.007,-0.002,0.007,0.004,0.005,0.008,0.012,0.013,0.005,0.003,0.005,0.007,0.009,0.007,0.002,0.005,0.004,0.009,0.003,0.009,0.008,0.003,0.011,0.007,0.004,0.008,0.003,0.007,0.004,0.006,0.005,0.008,0.005,0.016,0.01,0.002,0.007,0.005,0.007,0.01,0.008,0.005,0.007,0.007,0.006,0.007,0.011,0.011,0.012,0.011,0.009,0.006,0.009,0.008,0.008,0.007
725,0.005,0.005,-0.001,0.004,0.004,0.004,0.007,0.01,0.009,0.005,0.004,0.003,0.004,0.008,0.004,0.001,0.002,0,0.007,0.003,0.009,0.004,-0.001,0.006,0.005,0.003,0.006,0.002,0.005,0.003,0.001,0.003,0.007,0.004,0.009,0.007,0.002,0.002,0.003,0.007,0.007,0.007,0.004,0.005,0.004,0.001,0.005,0.01,0.007,0.009,0.01,0.006,0.005,0.005,0.005,0.005,0.005
726,0.004,0.003,-0.001,0.003,0.003,0.003,0.007,0.007,0.007,0.004,0.004,0.002,0.003,0.006,0.002,0.001,0.001,-0.002,0.005,0.003,0.006,0.003,-0.002,0.002,0.002,0.003,0.005,0,0.004,0,0,0.002,0.002,0.003,0,0.003,0.003,-0.002,0.001,0.005,0.004,0.006,0.001,0.004,0,0.003,0.002,0.008,0.001,0.004,0.008,0.005,0.004,0.002,0.002,0.002,0.003
727,0.004,0.003,0.002,0.006,0.004,0.005,0.007,0.007,0.008,0.004,0.004,0.005,0.004,0.006,0.003,0.004,0,0,0.006,0.005,0.006,0.008,0.001,0.003,0.001,0.004,0.005,-0.001,0.005,0.001,-0.001,0.002,0.002,0.003,0.002,0.003,0.008,0,0.001,0.005,0.005,0.007,0.001,0.005,0.002,0.008,0.003,0.009,-0.002,0.006,0.008,0.007,0.003,0.005,0.003,0.003,0.004
728,0.006,0.005,0.007,0.006,0.006,0.005,0.008,0.008,0.011,0.006,0.005,0.009,0.006,0.007,0.005,0.006,0.002,0.002,0.008,0.007,0.007,0.015,0.006,0.007,0.005,0.006,0.007,0.003,0.008,0.004,-0.004,0.004,0.004,0.003,0.007,0.007,0.01,0.005,0.004,0.006,0.008,0.009,0.005,0.007,0.007,0.01,0.006,0.008,0,0.007,0.009,0.008,0.004,0.01,0.009,0.007,0.007
